State,Hospital,City,Zip Code,Designation,Organization_x,y,x
Alabama,USA Health University Hospital,Mobile,36617,Comprehensive Stroke Center,The Joint Commission,30.70736,-88.09825
Texas,Huntsville Memorial Hospital,Huntsville,77340,Primary Stroke Center,The Joint Commission,30.69873,-95.55897
Alabama,Mobile Infirmary,Mobile,36607,Primary Stroke Center,The Joint Commission,30.69218729,-88.0812681
Alabama,Springhill Medical Center,Mobile,36608,Level II,State,30.68513,-88.13143
Louisiana,Pointe Coupee General Hospital,New Roads,70760,Acute Stroke Ready Hospital,State,30.68362,-91.46125
Louisiana,Mercy Regional Medical Center,Ville Platte,70586,Acute Stroke Ready Hospital,State,30.68265,-92.26612
Alabama,Providence Hospital,Mobile,36608,Primary Stroke Center,The Joint Commission,30.67673843,-88.19718
Texas,CHI St. Joseph Health Regional Hospital,Bryan,77802,Primary Stroke Center,The Joint Commission,30.65593,-96.34671
Florida,Baptist Medical Center Nassau,Fernandina Beach,32034,Primary Stroke Center,The Joint Commission,30.65413,-81.44852
Louisiana,Lane Regional Medical Center,Zachary,70791,Acute Stroke Ready Hospital,State,30.64952,-91.13747
Texas,St. David's Georgetown Hospital,Georgetown,78626,Level II Stroke Facility,State,30.62651,-97.68885
Texas,Baylor Scott & White Hospital - College Station,College Station,77845,Primary Stroke Center,The Joint Commission,30.58277,-96.27958
Texas,CHI St. Joseph Health College Station Hospital,College Station,77845,Primary Stroke Center,The Joint Commission,30.58171,-96.2899
Florida,"Capital Regional Medical Center, Gadsden Memorial Campus",Quincy,32353,Primary Stroke Center,The Joint Commission,30.56875,-84.54881
Texas,Ascension Seton Williamson,Round Rock ,78665,Primary Stroke Center,DNV GL,30.567359,-97.650512
Texas,Baylor Scott & White Hospital - Round Rock,Round Rock,78665,Primary Stroke Center,The Joint Commission,30.563272,-97.685529
Mississippi,Highland Community Hospital,Picayune,39466,Level III,State,30.55042,-89.66514
Louisiana,Opelousas General Health System South Campus,Opelousas,70570,Acute Stroke Ready Hospital,State,30.54359,-92.07548
Texas,Cedar Park Regional Medical Center,Cedar Park,78613,Primary Stroke Center,The Joint Commission,30.53255,-97.81113
Alabama,Thomas HospitalÂ ,Fairhope,36532,Level III,State,30.52057598,-87.8886932
Texas,CHI St. Joseph Health Burleson Hospital,Caldwell,77386,Level III Stroke Facility,State,30.51997,-96.71661
Florida,West Florida Hospital,Pensacola,32514,Primary Stroke Center,The Joint Commission,30.51623,-87.21856
Texas,Scott & White Hospital Marble Falls,Marble Falls,78654,Acute Stroke Ready Hospital             ,The Joint Commission,30.51253,-98.304538
Texas,St. David's Round Rock Medical Center,Round Rock,78681,Primary Stroke Center,The Joint Commission,30.51033,-97.71486
Florida,Ascension Sacred Heart Pensacola,Pensacola,32504,Comprehensive Stroke Center,The Joint Commission,30.47647,-87.21219
Florida,Capital Regional Medical Center,Tallahassee,32308,Primary Stroke Center,The Joint Commission,30.475413,-84.231258
Louisiana,St. Tammany Parish Hospital,Covington,70433,Primary Stroke Center,The Joint Commission,30.46859,-90.11335
Louisiana,North Oaks Medical Center,Hammond,70403,Primary Stroke Center,The Joint Commission,30.46594,-90.46081
Florida,Tallahassee Memorial Hospital,Tallahassee,32308,Comprehensive Stroke Center,The Joint Commission,30.45625,-84.26194
Florida,Fort Walton Beach Medical Center,Fort Walton Beach,32547,Primary Stroke Center,The Joint Commission,30.45464,-86.6329
Texas,Baylor Scott & White Medical Centers - Capitol Area,Pflugerville,78660,Acute Stroke Ready Hospital             ,The Joint Commission,30.451306,-97.591753
Mississippi,Singing River Gulfport,Gulfport,39503,Level III,State,30.444317,-89.093724
Louisiana,Ochsner Medical Center - Baton Rouge,Baton Rouge,70816,Acute Stroke Ready Hospital,State,30.44098,-90.99903
Florida,Baptist Hospital,Pensacola,32501,Primary Stroke Center,DNV GL,30.42956,-87.23205
Alabama,South Baldwin Regional Medical Center,Foley,36535,Primary Stroke Center,The Joint Commission,30.42579,-87.68442
Mississippi,Singing River Hospital Ocean Springs Hospital,Ocean Springs,39564,Primary Stroke Center,DNV GL,30.41356,-88.78331
Texas,St. David's North Austin Medical Center,Austin,78758,Primary Stroke Center,The Joint Commission,30.41175,-97.70667
Louisiana,Lakeview Regional Medical Center,Covington,70433,Primary Stroke Center,The Joint Commission,30.41096,-90.08005
Louisiana,Our Lady of Lake Regional Medical Center,Baton Rouge,70808,Primary Stroke Center,The Joint Commission,30.40319,-91.10669
Mississippi,Merit Health Biloxi,Biloxi,39350,Level III,State,30.39596,-88.8897
Louisiana,Baton Rouge General Medical Center,Baton Rouge,70809,Primary Stroke Center,The Joint Commission,30.39411,-91.09504
Texas,CHI St. Joseph Health Grimes Hospital,Navasota,77868,Level III Stroke Facility,State,30.39258,-96.07768
Mississippi,Singing River Hospital,Pascagoula,39567,Primary Stroke Center,DNV GL,30.375504,-88.534058
Mississippi,Memorial Hospital at Gulfport,Gulfport,39501,Primary Stroke Center,The Joint Commission,30.36772,-89.11521
Florida,Gulf Breeze Hospital,Gulf Breeze ,32562,Primary Stroke Center,DNV GL,30.360936,-87.156459
Florida,UF Health Jacksonville,Jacksonville,32209,Comprehensive Stroke Center,The Joint Commission,30.3478,-81.66435
Texas,Baylor Scott & White Medical Center - Lakeway,Lakeway,78738,Level II Stroke Facility,State,30.332705,-97.971504
Mississippi,Ochsner Medical Center Hospital Hancock County,Bay St Louis,39520,Level III,State,30.316036,-89.355478
Florida,Baptist Medical Center Jacksonville,Jacksonville,32207,Comprehensive Stroke Center,The Joint Commission,30.31524,-81.66398
Florida,Ascension St. Vincent's Riverside,Jacksonville,32204,Primary Stroke Center,The Joint Commission,30.3072,-81.68987
Texas,Ascension Seton Medical Center Austin,Austin,78705,Comprehensive Stroke Center,DNV GL,30.30481,-97.74559
Texas,St. David's Medical Center,Austin,78705,Comprehensive Stroke Center,DNV GL,30.29068,-97.72674
Louisiana,Ochsner Medical Center - North Shore,Slidell ,70461,Acute Stroke Ready Hospital,State,30.28793,-89.74555
Florida,Memorial Hospital Jacksonville,Jacksonville,32216,Primary Stroke Center,The Joint Commission,30.28792,-81.60103
Texas,HCA Houston Healthcare Conroe,Conroe,77304,Primary Stroke Center,The Joint Commission,30.28468,-95.46773
Louisiana,Slidell Memorial Hospital,Slidell,70458,Primary Stroke Center,The Joint Commission,30.28371,-89.76968
Louisiana,St. Martin Hospital,Breaux Bridge,70517,Acute Stroke Ready Hospital,State,30.28272,-91.88986
Texas,Dell Seton Medical Center at The University of Texas,Austin,78701,Comprehensive Stroke Center,DNV GL,30.276308,-97.733694
Florida,Baptist Medical Center - Beaches,Jacksonville Beach,32250,Primary Stroke Center,The Joint Commission,30.27318,-81.39862
Florida,Mayo Clinic,Jacksonville,32224,Comprehensive Stroke Center,The Joint Commission,30.26109,-81.44306
Florida,Ascension St. Vincent's Southside,Jacksonville,32216,Primary Stroke Center,The Joint Commission,30.25411,-81.58157
Louisiana,Jennings American Legion Hospital,Jennings,70546,Acute Stroke Ready Hospital,State,30.23925,-92.66289
Louisiana,West Calcasieu Cameron Hospital,Sulphur ,70663,Acute Stroke Ready Hospital,State,30.22983,-93.36866
Louisiana,Acadia General Hospital,Crowley,70526,Acute Stroke Ready Hospital,State,30.22603,-92.36327
Texas,St. David's South Austin Medical Center,Austin,78704,Primary Stroke Center,The Joint Commission,30.225269,-97.774705
Louisiana,University Hospital & Clinics,Lafayette,70506,Acute Stroke Ready Hospital,State,30.21698,-92.04616
Louisiana,OLOL Ascension,Gonzales,70737,Acute Stroke Ready Hospital,State,30.210075,-90.931869
Texas,Houston Methodist The Woodlands Hospital,The Woodlands,77385,Comprehensive Stroke Center,DNV GL,30.206141,-95.453992
Texas,CHI St. Luke's Health - The Woodlands Hospital,The Woodlands,77384,Comprehensive Stroke Center,DNV GL,30.20526,-95.45849
Louisiana,Lake Charles Memorial Hospital,Lake Charles,70601,Primary Stroke Center,The Joint Commission,30.20457,-93.19773
Louisiana,Lafayette General Medical Center,Lafayette,70503,Primary Stroke Center,The Joint Commission,30.20241,-92.01887
Louisiana,Lafayette General Orthopedic Hospital,Lafayette,70506,Acute Stroke Ready Hospital,State,30.19831,-92.07699
Florida,Guf Coast Regional Medical Center,Panama City,32405,Primary Stroke Center,The Joint Commission,30.18654,-85.66511
Louisiana,CHRISTUS Ochsner Lake Area Hospital,Lake Charles,70601,Primary Stroke Center,The Joint Commission,30.18127,-93.2499
Texas,Memorial Hermann The Woodlands Medical Center,Shenandoah,77380,Level II Stroke Facility,The Joint Commission,30.17407,-95.45396
Louisiana,Our Lady of Lourdes Heart Hospital,Lafayette,70508,Acute Stroke Ready Hospital,State,30.173703,-92.026442
Florida,Orange Park Medical Center,Orange Park,32073,Comprehensive Stroke Center,The Joint Commission,30.16633,-81.73794
Florida,Ascension Sacred Heart Bay,Panama City,32401,Primary Stroke Center,The Joint Commission,30.159656,-85.648495
Louisiana,Our Lady of Lourdes Regional Medical Center,Lafayette,70508,Primary Stroke Center,The Joint Commission,30.15051,-92.03698
Texas,Baylor Scott & White Medical Center - Brenham,Brenham,77833,Level III Stroke Facility,State,30.14556,-96.39943
Florida,Baptist Medical Center South,Jacksonville,32258,Primary Stroke Center,The Joint Commission,30.13846,-81.53445
Florida,Ascension St. Vincent's Clay County,Middleburg,32068,Primary Stroke Center,The Joint Commission,30.109317,-81.832076
Louisiana,Prevost Memorial Hospital,Donaldsonville,70346,Acute Stroke Ready Hospital,State,30.08887,-91.00312
Texas,HCA Houston Healthcare Tomball,Tomball,77375,Primary Stroke Center,The Joint Commission,30.087992,-95.622402
Texas,CHRISTUS Southeast Texas Health System,Beaumont,77702,Primary Stroke Center,The Joint Commission,30.08575,-94.1312
Louisiana,St. James Parish Hospital,Lutcher,70071,Acute Stroke Ready Hospital,State,30.05156,-90.70249
Texas,HCA Houston Healthcare Kingwood,Kingwood,77339,Comprehensive Stroke Center,DNV GL,30.05054,-95.25383
Louisiana,New Orleans East Hospital,New Orleans,70127,Primary Stroke Center,The Joint Commission,30.0446811,-89.9793868
Louisiana,Ochsner Medical Center - Kenner,Kenner,70065,Primary Stroke Center,The Joint Commission,30.02463,-90.27053
Texas,HCA Houston Healthcare Northwest,Houston,77090,Primary Stroke Center,The Joint Commission,30.01993,-95.44206
Louisiana,East Jefferson General Hospital,Metairie,70006,Thrombectomy Capable Stroke Center,The Joint Commission,30.01434,-90.18152
Texas,Ascension Seton Hays,Kyle,78640,Primary Stroke Center,DNV GL,30.008907,-97.854184
Louisiana,Abrom Kaplan Memorial Hospital,Kaplan ,70548,Acute Stroke Ready Hospital,State,30.00765,-92.29703
Louisiana,Tulane Lakeside,Metairie,70001,Acute Stroke Ready Hospital,State,29.997093,-90.187033
Texas,Memorial Hermann Northeast Hospital,Humble,77338,Primary Stroke Center,The Joint Commission,29.99516,-95.27625
Louisiana,Iberia Medical Center,New Iberia,70560,Acute Stroke Ready Hospital,State,29.9895,-91.78566
Louisiana,Abbeville General Hospital,Abbeville,70510,Acute Stroke Ready Hospital,State,29.97353,-92.1075
Texas,Houston Methodist Willowbrook Hospital,Houston,77070,Primary Stroke Center,DNV GL,29.96585,-95.55162
Louisiana,Ochsner Medical Center,New Orleans,70121,Comprehensive Stroke Center,The Joint Commission,29.96255,-90.14479
Louisiana,University Medical Center - New Orleans,New Orleans,70112,Primary Stroke Center,The Joint Commission,29.96073,-90.08089
Louisiana,Tulane University Hospital and Clinic,New Orleans,70112,Comprehensive Stroke Center,The Joint Commission,29.95983,-90.07649
Louisiana,St. Bernard Parish Hospital,Chalmette,70043,Acute Stroke Ready Hospital,State,29.95504,-89.98901
Texas,Bellville Medical Center,Bellville,77418,Level III Stroke Facility,State,29.953582,-96.26028
Texas,The Medical Center of Southeast Texas,Port Arthur,77640,Primary Stroke Center,DNV GL,29.9357,-93.989
Louisiana,Touro Infirmary,New Orleans,70115,Primary Stroke Center,The Joint Commission,29.925411,-90.092806
Louisiana,St. Charles Parish Hospital,Luling,70070,Acute Stroke Ready Hospital,State,29.92468,-90.3709
Texas,HCA Houston Healthcare North Cypress,Cypress,77429,Level II Stroke Facility,State,29.9025455,-95.630668
Louisiana,West Jefferson Medical Center,Marrero,70072,Comprehensive Stroke Center,The Joint Commission,29.89141,-90.09437
Florida,Flagler HospitalÂ ,Saint Augustine,32086,Primary Stroke Center,The Joint Commission,29.862665,-81.317736
Texas,Central Texas Medical Center,San Marcos,78666,Primary Stroke Center,The Joint Commission,29.85233,-97.94597
Texas,Memorial Hermann Hospital System,Houston,77008,Primary Stroke Center,The Joint Commission,29.8115,-95.43037
Louisiana,Franklin Foundation Hospital,Franklin,70538,Acute Stroke Ready Hospital,State,29.80127,-91.52399
Texas,Houston Methodist West Hospital,Houston,77094,Primary Stroke Center,DNV GL,29.78725,-95.6973
Texas,Memorial Hermann Katy Hospital,Katy,77494,Primary Stroke Center,The Joint Commission,29.78715,-95.78569
Texas,Memorial Hermann Memorial City Medical Center,Houston,77024,Primary Stroke Center,The Joint Commission,29.78136,-95.54552
Louisiana,Thibodaux Regional Medical Center,Thibodaux,80301,Acute Stroke Ready Hospital,State,29.78099,-90.806
Texas,Houston Methodist Baytown Hospital,Baytown,77521,Primary Stroke Center,DNV GL,29.76903,-94.97897
Texas,St. Joseph Medical Center,Houston,77002,Primary Stroke Center,DNV GL,29.74802,-95.36608
Texas,HCA Houston Healthcare West,Houston,77082,Primary Stroke Center,The Joint Commission,29.72913,-95.59428
Texas,CHRISTUS Santa Rosa Hospital - New Braunfels,San Antonio,78130,Primary Stroke Center,The Joint Commission,29.71512,-98.12265
Texas,Memorial Hermann - Texas Medical Center,Houston,77030,Comprehensive Stroke Center,The Joint Commission,29.71358,-95.3957
Texas,Ben Taub Hospital,Houston,77030,Comprehensive Stroke Center,DNV GL,29.71074,-95.394447
Texas,Houston Methodist Hospital,Houston,77030,Comprehensive Stroke Center,DNV GL,29.71004,-95.40038
Texas,Baylor St. Luke's Medical Center,Houston,77030,Comprehensive Stroke Center,DNV GL,29.70871,-95.39996
Louisiana,Ochsner St. Anne General Hospital,Raceland,70394,Acute Stroke Ready Hospital,State,29.702659,-90.565196
Texas,Michael E. DeBakey VA Medical Center,Houston,77030,Primary Stroke Center,The Joint Commission,29.700247,-95.390029
Texas,Memorial Hermann Southwest Hospital,Houston,77074,Primary Stroke Center,The Joint Commission,29.6926,-95.52174
Texas,HCA Houston Healthcare Southeast,Pasadena,77504,Primary Stroke Center,The Joint Commission,29.66165,-95.18463
Florida,North Florida Regional Medical Center,Gainesville,32605,Comprehensive Stroke Center,The Joint Commission,29.66046,-82.41225
Florida,UF Health Shands Hospital,Gainesville,32610,Comprehensive Stroke Center,The Joint Commission,29.6398,-82.34271
Texas,North Central Baptist Hospital,San Antonio,78258,Primary Stroke Center,The Joint Commission,29.62006,-98.49069
Texas,Methodist Stone Oak Hospital,San Antonio,78258,Primary Stroke Center,The Joint Commission,29.61613,-98.47472
Louisiana,Terrebonne General Medical Center,Houma,70360,Acute Stroke Ready Hospital,State,29.59771,-90.71384
Texas,Houston Methodist Sugar Land Hospital,Sugar Land,77479,Primary Stroke Center,DNV GL,29.59032,-95.63059
Texas,Memorial Hermann Southeast Hospital,Houston,77089,Primary Stroke Center,The Joint Commission,29.5832,-95.20789
Texas,HCA Houston Healthcare Pearland,Pearland,77584,Primary Stroke Center,The Joint Commission,29.578328,-95.390255
Texas,Oakbend Medical Center,Richmond,77469,Primary Stroke Center,The Joint Commission,29.57652,-95.77057
Louisiana,Leonard J. Chabert Medical Center,Houma,70363,Acute Stroke Ready Hospital,State,29.56982,-90.68845
Texas,Memorial Hermann Sugar Land Hospital,Sugar Land,77479,Primary Stroke Center,The Joint Commission,29.56532,-95.68948
Texas,Methodist Hospital Northeast,Live Oak,78223,Primary Stroke Center,The Joint Commission,29.552843,-98.34834
Texas,Houston Methodist Clear Lake Hospital,Houston,77058,Primary Stroke Center,DNV GL,29.54997,-95.086731
Texas,Clear Lake Regional Medical Center,Webster,77598,Comprehensive Stroke Center,DNV GL,29.540771,-95.127665
